order_id,customer_id,order_date,region,segment,payment_method,channel,status,product_category,product_name,unit_price,quantity,discount_pct,gross_sales,discount_amount,net_sales,year_month
243,2349,2024-05-19,West,Budget,Apple Pay,Online,completed,Clothing,Shoes,99,1,0.1,99,9.9,89.1,2024-05
244,1463,2024-06-25,South,Budget,Card,In-Store,completed,Groceries,Rice,3,4,0.0,12,0.0,12.0,2024-06
245,2372,2024-08-09,South,Budget,Card,Online,completed,Clothing,T-shirt,29,2,0.15,58,8.7,49.3,2024-08
246,1659,2024-04-01,Midwest,Premium,PayPal,Online,completed,Electronics,Tablet,999,2,0.0,1998,0.0,1998.0,2024-04
247,1763,2024-01-22,Northeast,Mainstream,Card,In-Store,completed,Groceries,Bread,2,2,0.0,4,0.0,4.0,2024-01
248,1954,2024-06-20,South,Budget,Card,Online,completed,Electronics,Tablet,799,3,0.1,2397,239.70000000000002,2157.3,2024-06
249,1402,2024-04-01,South,Mainstream,Card,Online,completed,Beauty,Lotion,35,2,0.0,70,0.0,70.0,2024-04
250,2369,2024-07-10,Midwest,Mainstream,Card,Online,completed,Groceries,Milk,3,3,0.05,9,0.45,8.55,2024-07
251,1146,2024-03-17,Northeast,Budget,Card,Online,completed,Electronics,Tablet,499,1,0.05,499,24.950000000000003,474.05,2024-03
252,2171,2024-10-07,South,Mainstream,Apple Pay,Online,completed,Clothing,Jeans,19,2,0.05,38,1.9000000000000001,36.1,2024-10
253,1863,2024-12-29,West,Budget,Apple Pay,Online,completed,Clothing,T-shirt,99,3,0.1,297,29.700000000000003,267.3,2024-12
254,1488,2024-06-27,South,Mainstream,Card,Online,completed,Groceries,Coffee,12,3,0.05,36,1.8,34.2,2024-06
255,1928,2024-08-25,Midwest,Mainstream,Card,Online,completed,Home,Cookware,89,1,0.1,89,8.9,80.1,2024-08
256,1550,2024-05-14,Northeast,Budget,PayPal,Online,completed,Beauty,Lotion,60,4,0.1,240,24.0,216.0,2024-05
257,1337,2024-12-30,South,Premium,PayPal,In-Store,completed,Toys,RC Car,80,1,0.0,80,0.0,80.0,2024-12
258,1871,2024-10-06,Northeast,Budget,Apple Pay,Online,completed,Sports,Tennis Racket,45,2,0.05,90,4.5,85.5,2024-10
259,1640,2024-01-19,Midwest,Budget,PayPal,Online,completed,Groceries,Rice,8,3,0.1,24,2.4000000000000004,21.6,2024-01
260,1472,2024-03-23,South,Premium,Apple Pay,Online,completed,Electronics,Smartwatch,499,3,0.0,1497,0.0,1497.0,2024-03
261,1150,2024-08-15,South,Budget,Apple Pay,Online,completed,Home,Chair,399,4,0.1,1596,159.60000000000002,1436.4,2024-08
262,2438,2024-09-21,Northeast,Budget,Apple Pay,Online,completed,Groceries,Rice,8,3,0.05,24,1.2000000000000002,22.8,2024-09
263,2321,2024-04-21,South,Budget,Card,Online,completed,Groceries,Eggs,12,4,0.15,48,7.199999999999999,40.8,2024-04
264,1262,2024-09-07,South,Mainstream,Card,In-Store,completed,Clothing,T-shirt,99,1,0.0,99,0.0,99.0,2024-09
266,1345,2024-12-23,Northeast,Mainstream,Card,In-Store,completed,Electronics,Laptop,199,3,0.0,597,0.0,597.0,2024-12
267,1623,2024-06-16,Midwest,Budget,Card,In-Store,completed,Beauty,Makeup,60,2,0.0,120,0.0,120.0,2024-06
268,2016,2024-08-08,South,Budget,Apple Pay,Online,completed,Clothing,T-shirt,79,4,0.15,316,47.4,268.6,2024-08
269,1880,2024-10-30,South,Mainstream,Card,Online,completed,Home,Chair,49,3,0.0,147,0.0,147.0,2024-10
270,1001,2024-07-09,West,Budget,Card,In-Store,completed,Beauty,Lotion,9,4,0.0,36,0.0,36.0,2024-07
271,1896,2024-11-20,South,Mainstream,Card,Online,completed,Clothing,Jacket,49,2,0.0,98,0.0,98.0,2024-11
272,2327,2024-06-18,Northeast,Mainstream,Card,In-Store,completed,Groceries,Milk,12,3,0.0,36,0.0,36.0,2024-06
273,1253,2024-02-14,Midwest,Premium,PayPal,In-Store,completed,Home,Cookware,49,1,0.02,49,0.98,48.02,2024-02
274,1452,2024-01-14,West,Budget,Apple Pay,In-Store,completed,Electronics,Smartphone,799,3,0.0,2397,0.0,2397.0,2024-01
275,2060,2024-08-18,South,Mainstream,PayPal,Online,completed,Electronics,Smartwatch,199,1,0.05,199,9.950000000000001,189.05,2024-08
276,2183,2024-06-05,West,Budget,Card,Online,completed,Home,Chair,199,4,0.05,796,39.800000000000004,756.2,2024-06
277,2014,2024-05-13,West,Mainstream,Card,In-Store,completed,Clothing,Jeans,79,2,0.0,158,0.0,158.0,2024-05
278,1008,2024-02-06,South,Premium,Card,Online,completed,Electronics,Smartphone,499,3,0.0,1497,0.0,1497.0,2024-02
279,2256,2024-02-22,Midwest,Premium,Card,Online,completed,Groceries,Bread,3,1,0.02,3,0.06,2.94,2024-02
280,2122,2024-01-18,South,Budget,PayPal,In-Store,completed,Beauty,Perfume,60,2,0.0,120,0.0,120.0,2024-01
281,1815,2024-02-07,South,Budget,Card,Online,completed,Clothing,Jacket,19,1,0.15,19,2.85,16.15,2024-02
282,1207,2024-07-05,South,Mainstream,Card,In-Store,completed,Clothing,Dress,49,2,0.0,98,0.0,98.0,2024-07
283,2154,2024-07-14,Midwest,Budget,Card,Online,completed,Clothing,Shoes,29,3,0.1,87,8.700000000000001,78.3,2024-07
284,1403,2024-08-30,South,Mainstream,Card,In-Store,completed,Groceries,Coffee,2,1,0.0,2,0.0,2.0,2024-08
286,1053,2024-10-29,West,Mainstream,Card,In-Store,completed,Electronics,Laptop,799,3,0.0,2397,0.0,2397.0,2024-10
287,2143,2024-02-04,Midwest,Premium,Card,In-Store,completed,Beauty,Shampoo,35,4,0.02,140,2.8000000000000003,137.2,2024-02
288,1627,2024-08-02,West,Budget,Card,In-Store,completed,Groceries,Bread,3,3,0.0,9,0.0,9.0,2024-08
289,1586,2024-08-06,South,Mainstream,Card,Online,completed,Home,Chair,399,2,0.05,798,39.900000000000006,758.1,2024-08
290,2443,2024-11-11,Northeast,Budget,Card,In-Store,completed,Electronics,Headphones,799,2,0.0,1598,0.0,1598.0,2024-11
291,2445,2024-03-30,Northeast,Budget,PayPal,In-Store,completed,Home,Lamp,129,3,0.0,387,0.0,387.0,2024-03
292,1103,2024-11-03,West,Budget,PayPal,Online,completed,Home,Bedding,129,3,0.1,387,38.7,348.3,2024-11
293,1253,2024-09-08,Northeast,Budget,Card,Online,completed,Groceries,Coffee,3,4,0.1,12,1.2000000000000002,10.8,2024-09
294,2250,2024-01-08,West,Budget,Card,In-Store,completed,Home,Cookware,89,3,0.0,267,0.0,267.0,2024-01
295,2135,2024-09-12,South,Mainstream,Apple Pay,Online,completed,Clothing,Jeans,19,1,0.05,19,0.9500000000000001,18.05,2024-09
297,2496,2024-07-26,West,Budget,Card,Online,completed,Groceries,Coffee,8,1,0.15,8,1.2,6.8,2024-07
298,1098,2024-05-10,West,Premium,Card,Online,completed,Home,Bedding,89,2,0.02,178,3.56,174.44,2024-05
299,1152,2024-08-11,Northeast,Mainstream,Card,In-Store,completed,Clothing,T-shirt,99,2,0.0,198,0.0,198.0,2024-08
300,1913,2024-07-15,Midwest,Mainstream,PayPal,In-Store,completed,Beauty,Skincare,35,1,0.0,35,0.0,35.0,2024-07
301,1877,2024-05-21,Northeast,Mainstream,Apple Pay,In-Store,completed,Beauty,Lotion,25,4,0.0,100,0.0,100.0,2024-05
304,2186,2024-01-26,Midwest,Premium,PayPal,Online,completed,Beauty,Makeup,15,1,0.05,15,0.75,14.25,2024-01
305,1956,2024-04-20,Northeast,Budget,Apple Pay,Online,completed,Groceries,Coffee,5,2,0.1,10,1.0,9.0,2024-04
306,1160,2024-05-02,West,Mainstream,Card,In-Store,completed,Electronics,Smartwatch,999,1,0.0,999,0.0,999.0,2024-05
308,1397,2024-06-16,South,Mainstream,PayPal,Online,completed,Groceries,Rice,2,4,0.0,8,0.0,8.0,2024-06
310,1815,2024-01-05,West,Mainstream,Card,Online,completed,Beauty,Perfume,25,2,0.0,50,0.0,50.0,2024-01
311,2415,2024-03-17,Northeast,Mainstream,Card,In-Store,completed,Clothing,Jeans,79,3,0.0,237,0.0,237.0,2024-03
312,2158,2024-06-08,West,Budget,PayPal,Online,completed,Home,Lamp,89,4,0.1,356,35.6,320.4,2024-06
313,2218,2024-07-26,South,Budget,Cash,In-Store,completed,Groceries,Bread,12,2,0.0,24,0.0,24.0,2024-07
314,1400,2024-09-13,West,Premium,Card,Online,completed,Sports,Running Shoes,80,3,0.0,240,0.0,240.0,2024-09
315,1639,2024-07-23,South,Mainstream,Card,Online,completed,Groceries,Rice,2,1,0.05,2,0.1,1.9,2024-07
316,2056,2024-09-11,South,Mainstream,Apple Pay,Online,completed,Clothing,T-shirt,79,2,0.1,158,15.8,142.2,2024-09
318,1459,2024-01-08,West,Premium,Card,Online,completed,Beauty,Perfume,25,2,0.05,50,2.5,47.5,2024-01
319,1954,2024-02-01,South,Budget,Card,Online,completed,Sports,Dumbbells,80,4,0.05,320,16.0,304.0,2024-02
320,1469,2024-01-28,West,Premium,Card,Online,completed,Beauty,Skincare,35,3,0.0,105,0.0,105.0,2024-01
321,2398,2024-07-24,Northeast,Budget,Apple Pay,Online,completed,Electronics,Smartwatch,799,1,0.05,799,39.95,759.05,2024-07
322,2045,2024-08-15,Midwest,Budget,Card,In-Store,completed,Beauty,Shampoo,25,4,0.0,100,0.0,100.0,2024-08
324,1037,2024-09-11,Northeast,Premium,Cash,Online,completed,Electronics,Headphones,199,4,0.05,796,39.800000000000004,756.2,2024-09
325,1229,2024-07-30,South,Budget,Cash,Online,completed,Toys,RC Car,80,1,0.05,80,4.0,76.0,2024-07
327,1562,2024-07-25,West,Mainstream,Card,In-Store,completed,Sports,Running Shoes,150,1,0.0,150,0.0,150.0,2024-07
328,1437,2024-11-13,South,Budget,Card,In-Store,completed,Electronics,Smartwatch,299,3,0.0,897,0.0,897.0,2024-11
330,1026,2024-09-01,South,Mainstream,PayPal,Online,completed,Home,Cookware,399,2,0.1,798,79.80000000000001,718.2,2024-09
331,1225,2024-02-14,Midwest,Mainstream,Apple Pay,Online,completed,Groceries,Rice,2,4,0.0,8,0.0,8.0,2024-02
332,2300,2024-04-14,Northeast,Mainstream,Card,Online,completed,Clothing,Jeans,19,4,0.0,76,0.0,76.0,2024-04
333,1797,2024-12-13,Midwest,Budget,Card,Online,completed,Clothing,Dress,29,1,0.05,29,1.4500000000000002,27.55,2024-12
334,1283,2024-10-07,Northeast,Mainstream,PayPal,Online,completed,Groceries,Coffee,2,1,0.05,2,0.1,1.9,2024-10
335,1878,2024-08-21,South,Mainstream,Card,In-Store,completed,Beauty,Makeup,60,4,0.0,240,0.0,240.0,2024-08
336,1959,2024-07-07,Midwest,Mainstream,PayPal,Online,completed,Groceries,Rice,3,2,0.0,6,0.0,6.0,2024-07
337,1452,2024-02-13,West,Budget,Card,Online,completed,Groceries,Coffee,12,3,0.1,36,3.6,32.4,2024-02
338,2019,2024-08-12,Midwest,Mainstream,Card,Online,completed,Electronics,Tablet,799,4,0.05,3196,159.8,3036.2,2024-08
339,1815,2024-05-21,West,Premium,Cash,Online,completed,Toys,Doll,20,4,0.0,80,0.0,80.0,2024-05
340,1658,2024-05-15,West,Mainstream,Card,In-Store,completed,Beauty,Lotion,60,4,0.0,240,0.0,240.0,2024-05
341,1546,2024-06-24,Northeast,Budget,PayPal,Online,completed,Toys,Puzzle,10,4,0.05,40,2.0,38.0,2024-06
342,2215,2024-05-21,South,Premium,Apple Pay,Online,completed,Sports,Bike Helmet,80,2,0.0,160,0.0,160.0,2024-05
343,2072,2024-03-20,Midwest,Mainstream,Cash,Online,completed,Sports,Running Shoes,45,4,0.05,180,9.0,171.0,2024-03
344,1016,2024-03-22,West,Mainstream,Card,Online,completed,Electronics,Smartphone,199,4,0.0,796,0.0,796.0,2024-03
345,2195,2024-05-14,West,Budget,PayPal,Online,completed,Home,Lamp,49,2,0.15,98,14.7,83.3,2024-05
346,2243,2024-07-25,West,Mainstream,Card,In-Store,completed,Clothing,T-shirt,99,1,0.0,99,0.0,99.0,2024-07
347,1157,2024-12-09,Midwest,Mainstream,Card,Online,completed,Sports,Running Shoes,15,1,0.0,15,0.0,15.0,2024-12
348,1476,2024-06-25,West,Budget,Card,In-Store,completed,Beauty,Perfume,35,2,0.0,70,0.0,70.0,2024-06
349,2069,2024-08-30,South,Budget,Cash,In-Store,completed,Electronics,Smartwatch,499,1,0.0,499,0.0,499.0,2024-08
350,2396,2024-02-24,South,Budget,PayPal,Online,completed,Beauty,Skincare,35,4,0.1,140,14.0,126.0,2024-02
351,1517,2024-05-20,Midwest,Budget,Apple Pay,In-Store,completed,Toys,Board Game,80,3,0.0,240,0.0,240.0,2024-05
352,1098,2024-02-25,West,Mainstream,Apple Pay,Online,completed,Clothing,Jeans,99,2,0.0,198,0.0,198.0,2024-02
354,1279,2024-07-03,South,Budget,Card,In-Store,completed,Electronics,Headphones,999,3,0.0,2997,0.0,2997.0,2024-07
355,2372,2024-11-09,West,Premium,Card,In-Store,completed,Beauty,Skincare,25,4,0.0,100,0.0,100.0,2024-11
356,1496,2024-03-28,West,Mainstream,Card,Online,completed,Beauty,Makeup,9,3,0.0,27,0.0,27.0,2024-03
357,1301,2024-04-06,Midwest,Budget,Cash,Online,completed,Electronics,Laptop,799,1,0.1,799,79.9,719.1,2024-04
358,1180,2024-05-23,South,Mainstream,Card,Online,completed,Toys,Puzzle,30,1,0.1,30,3.0,27.0,2024-05
359,1606,2024-01-08,Midwest,Budget,Cash,Online,completed,Electronics,Laptop,499,2,0.15,998,149.7,848.3,2024-01
360,2122,2024-08-02,Midwest,Budget,Apple Pay,In-Store,completed,Home,Sofa,199,3,0.0,597,0.0,597.0,2024-08
361,1699,2024-06-21,Midwest,Mainstream,Card,In-Store,completed,Sports,Yoga Mat,45,2,0.0,90,0.0,90.0,2024-06
362,1992,2024-08-10,Midwest,Mainstream,Card,In-Store,completed,Sports,Tennis Racket,25,2,0.0,50,0.0,50.0,2024-08
363,2139,2024-02-09,West,Premium,Card,In-Store,completed,Electronics,Laptop,299,3,0.0,897,0.0,897.0,2024-02
364,1190,2024-06-30,Northeast,Mainstream,Apple Pay,Online,completed,Toys,Doll,80,3,0.0,240,0.0,240.0,2024-06
365,1252,2024-09-26,South,Premium,Card,Online,completed,Clothing,T-shirt,29,4,0.02,116,2.32,113.68,2024-09
366,1980,2024-07-05,Midwest,Premium,Apple Pay,Online,completed,Clothing,Jeans,99,4,0.0,396,0.0,396.0,2024-07
367,1927,2024-09-01,South,Mainstream,Apple Pay,Online,completed,Home,Bedding,399,1,0.0,399,0.0,399.0,2024-09
368,2184,2024-11-04,West,Premium,Card,Online,completed,Electronics,Tablet,499,2,0.0,998,0.0,998.0,2024-11
370,2346,2024-06-03,South,Budget,Card,Online,completed,Beauty,Makeup,25,4,0.15,100,15.0,85.0,2024-06
371,1127,2024-06-23,West,Budget,Card,In-Store,completed,Groceries,Coffee,12,3,0.0,36,0.0,36.0,2024-06
372,1017,2024-12-01,Northeast,Budget,Card,Online,completed,Electronics,Headphones,299,4,0.1,1196,119.60000000000001,1076.4,2024-12
373,1565,2024-04-24,West,Premium,Apple Pay,Online,completed,Beauty,Makeup,25,4,0.0,100,0.0,100.0,2024-04
374,1569,2024-11-06,Midwest,Mainstream,Card,In-Store,completed,Clothing,Jacket,19,3,0.0,57,0.0,57.0,2024-11
375,2346,2024-10-26,Northeast,Mainstream,Card,Online,completed,Beauty,Lotion,15,1,0.05,15,0.75,14.25,2024-10
376,1685,2024-01-18,West,Budget,Cash,In-Store,completed,Sports,Tennis Racket,15,1,0.0,15,0.0,15.0,2024-01
377,1625,2024-09-28,Northeast,Mainstream,Card,Online,completed,Beauty,Makeup,9,3,0.1,27,2.7,24.3,2024-09
378,2311,2024-01-12,South,Budget,Card,In-Store,completed,Electronics,Headphones,999,3,0.0,2997,0.0,2997.0,2024-01
379,1853,2024-10-27,Northeast,Premium,Apple Pay,Online,completed,Home,Sofa,199,3,0.05,597,29.85,567.15,2024-10
380,1961,2024-07-10,Northeast,Premium,Card,Online,completed,Clothing,T-shirt,79,2,0.0,158,0.0,158.0,2024-07
381,1154,2024-08-19,West,Mainstream,Card,Online,completed,Clothing,T-shirt,29,4,0.0,116,0.0,116.0,2024-08
383,2409,2024-08-05,Northeast,Budget,PayPal,Online,completed,Clothing,Shoes,29,4,0.05,116,5.800000000000001,110.2,2024-08
384,1784,2024-10-04,Midwest,Budget,Card,In-Store,completed,Electronics,Tablet,499,4,0.0,1996,0.0,1996.0,2024-10
385,2127,2024-12-18,West,Budget,Card,Online,completed,Electronics,Tablet,499,1,0.05,499,24.950000000000003,474.05,2024-12
386,2416,2024-10-29,West,Mainstream,Apple Pay,Online,completed,Home,Chair,199,3,0.0,597,0.0,597.0,2024-10
387,1245,2024-01-29,South,Budget,Card,In-Store,completed,Groceries,Bread,2,2,0.0,4,0.0,4.0,2024-01
388,2199,2024-10-27,West,Mainstream,PayPal,In-Store,completed,Clothing,Jeans,29,2,0.0,58,0.0,58.0,2024-10
389,2062,2024-03-17,South,Mainstream,Apple Pay,In-Store,completed,Electronics,Headphones,799,1,0.0,799,0.0,799.0,2024-03
390,1758,2024-01-09,Midwest,Mainstream,Card,Online,completed,Sports,Dumbbells,15,2,0.05,30,1.5,28.5,2024-01
391,1537,2024-01-24,West,Budget,Card,Online,completed,Toys,Board Game,10,1,0.1,10,1.0,9.0,2024-01
392,1920,2024-01-15,Northeast,Premium,Card,Online,completed,Groceries,Bread,8,3,0.02,24,0.48,23.52,2024-01
393,1407,2024-06-12,Northeast,Mainstream,Cash,Online,completed,Clothing,T-shirt,49,2,0.05,98,4.9,93.1,2024-06
394,1524,2024-01-13,South,Mainstream,Card,Online,completed,Electronics,Laptop,799,3,0.0,2397,0.0,2397.0,2024-01
395,1827,2024-12-12,Northeast,Budget,Cash,Online,completed,Clothing,Jeans,19,3,0.1,57,5.7,51.3,2024-12
396,1902,2024-06-20,South,Mainstream,Card,Online,completed,Home,Cookware,129,3,0.0,387,0.0,387.0,2024-06
397,1035,2024-12-22,Midwest,Budget,Card,Online,completed,Groceries,Bread,5,4,0.05,20,1.0,19.0,2024-12
398,1684,2024-11-22,South,Mainstream,Card,Online,completed,Groceries,Rice,5,1,0.05,5,0.25,4.75,2024-11
399,1019,2024-07-18,South,Mainstream,Card,Online,completed,Groceries,Eggs,2,3,0.05,6,0.30000000000000004,5.7,2024-07
400,1320,2024-03-16,South,Budget,Card,Online,completed,Toys,Lego Set,30,1,0.05,30,1.5,28.5,2024-03
401,1511,2024-06-12,Northeast,Budget,Card,Online,completed,Groceries,Coffee,12,3,0.05,36,1.8,34.2,2024-06
402,1399,2024-03-01,South,Premium,PayPal,Online,completed,Electronics,Laptop,299,4,0.0,1196,0.0,1196.0,2024-03
403,1653,2024-09-01,Midwest,Budget,Card,In-Store,completed,Home,Cookware,49,4,0.0,196,0.0,196.0,2024-09
404,1971,2024-06-03,Northeast,Mainstream,Apple Pay,Online,completed,Home,Lamp,89,3,0.05,267,13.350000000000001,253.65,2024-06
405,1470,2024-09-13,West,Mainstream,Card,In-Store,completed,Electronics,Smartphone,999,1,0.0,999,0.0,999.0,2024-09
406,2166,2024-08-31,South,Budget,Card,Online,completed,Home,Sofa,129,2,0.15,258,38.699999999999996,219.3,2024-08
407,2115,2024-06-10,West,Budget,Apple Pay,Online,completed,Electronics,Smartphone,999,1,0.1,999,99.9,899.1,2024-06
408,2377,2024-03-08,Northeast,Budget,Card,In-Store,completed,Beauty,Makeup,25,2,0.0,50,0.0,50.0,2024-03
409,1833,2024-12-09,West,Mainstream,Cash,In-Store,completed,Electronics,Tablet,999,2,0.0,1998,0.0,1998.0,2024-12
410,1726,2024-10-03,Midwest,Mainstream,Card,Online,completed,Toys,Board Game,10,1,0.0,10,0.0,10.0,2024-10
411,1853,2024-06-09,West,Premium,Card,Online,completed,Groceries,Coffee,12,4,0.0,48,0.0,48.0,2024-06
412,1050,2024-09-15,Midwest,Mainstream,PayPal,Online,completed,Electronics,Headphones,499,2,0.1,998,99.80000000000001,898.2,2024-09
413,1574,2024-11-02,West,Mainstream,Card,Online,completed,Beauty,Shampoo,25,3,0.05,75,3.75,71.25,2024-11
414,2213,2024-11-30,Midwest,Budget,Cash,Online,completed,Beauty,Skincare,9,3,0.05,27,1.35,25.65,2024-11
415,2148,2024-04-04,West,Mainstream,PayPal,In-Store,completed,Beauty,Perfume,25,1,0.0,25,0.0,25.0,2024-04
416,1149,2024-09-02,West,Budget,Card,In-Store,completed,Groceries,Rice,2,4,0.0,8,0.0,8.0,2024-09
417,1313,2024-08-08,Midwest,Budget,PayPal,In-Store,completed,Clothing,T-shirt,29,1,0.0,29,0.0,29.0,2024-08
418,1569,2024-05-02,South,Mainstream,Card,Online,completed,Home,Bedding,199,2,0.05,398,19.900000000000002,378.1,2024-05
420,1304,2024-09-18,West,Budget,Apple Pay,Online,completed,Groceries,Coffee,2,4,0.15,8,1.2,6.8,2024-09
421,1681,2024-09-29,South,Mainstream,Card,In-Store,completed,Electronics,Laptop,999,2,0.0,1998,0.0,1998.0,2024-09
422,1837,2024-02-29,Midwest,Mainstream,PayPal,Online,completed,Toys,Lego Set,50,2,0.05,100,5.0,95.0,2024-02
423,2077,2024-05-04,Northeast,Premium,PayPal,Online,completed,Home,Sofa,129,3,0.0,387,0.0,387.0,2024-05
425,1443,2024-12-06,Midwest,Budget,Cash,In-Store,completed,Clothing,Dress,19,2,0.0,38,0.0,38.0,2024-12
426,1612,2024-02-20,Midwest,Mainstream,Card,In-Store,completed,Clothing,Shoes,99,3,0.0,297,0.0,297.0,2024-02
427,1992,2024-06-26,South,Mainstream,PayPal,In-Store,completed,Electronics,Smartphone,299,2,0.0,598,0.0,598.0,2024-06
428,1263,2024-05-18,Northeast,Mainstream,Apple Pay,In-Store,completed,Clothing,Jacket,49,3,0.0,147,0.0,147.0,2024-05
429,2076,2024-11-22,South,Mainstream,Card,In-Store,completed,Electronics,Tablet,199,3,0.0,597,0.0,597.0,2024-11
430,2003,2024-06-18,Midwest,Premium,Card,Online,completed,Clothing,Dress,19,1,0.02,19,0.38,18.62,2024-06
431,1004,2024-02-08,Northeast,Mainstream,Card,Online,completed,Home,Cookware,199,1,0.05,199,9.950000000000001,189.05,2024-02
432,2126,2024-03-09,Midwest,Mainstream,Card,Online,completed,Beauty,Lotion,25,2,0.05,50,2.5,47.5,2024-03
434,1773,2024-02-17,West,Premium,PayPal,In-Store,completed,Electronics,Smartphone,299,2,0.05,598,29.900000000000002,568.1,2024-02
435,1876,2024-02-26,Northeast,Budget,Card,Online,completed,Clothing,Jeans,79,4,0.1,316,31.6,284.4,2024-02
436,1991,2024-10-03,Northeast,Mainstream,Cash,Online,completed,Clothing,Dress,29,1,0.0,29,0.0,29.0,2024-10
438,2373,2024-04-08,South,Budget,Card,Online,completed,Clothing,Dress,19,3,0.1,57,5.7,51.3,2024-04
439,1046,2024-01-15,Northeast,Mainstream,PayPal,Online,completed,Electronics,Tablet,299,2,0.0,598,0.0,598.0,2024-01
440,1866,2024-11-20,West,Budget,Card,In-Store,completed,Sports,Yoga Mat,150,2,0.0,300,0.0,300.0,2024-11
442,1935,2024-11-27,South,Premium,Card,Online,completed,Beauty,Shampoo,25,2,0.0,50,0.0,50.0,2024-11
443,1655,2024-03-02,South,Budget,Cash,Online,completed,Groceries,Rice,5,2,0.1,10,1.0,9.0,2024-03
444,1268,2024-04-28,West,Mainstream,Card,Online,completed,Sports,Tennis Racket,150,2,0.05,300,15.0,285.0,2024-04
445,1369,2024-02-06,Northeast,Budget,Apple Pay,Online,completed,Groceries,Rice,12,3,0.1,36,3.6,32.4,2024-02
446,1635,2024-05-13,Northeast,Mainstream,Apple Pay,Online,completed,Beauty,Lotion,60,1,0.1,60,6.0,54.0,2024-05
447,2129,2024-01-26,Northeast,Budget,Card,Online,completed,Groceries,Milk,8,2,0.05,16,0.8,15.2,2024-01
448,1656,2024-01-08,Midwest,Mainstream,Card,Online,completed,Groceries,Bread,12,2,0.05,24,1.2000000000000002,22.8,2024-01
449,1119,2024-01-04,West,Premium,Apple Pay,Online,completed,Sports,Tennis Racket,25,2,0.0,50,0.0,50.0,2024-01
451,2081,2024-05-28,Northeast,Budget,PayPal,In-Store,completed,Clothing,Jacket,19,2,0.0,38,0.0,38.0,2024-05
452,2369,2024-01-25,Northeast,Mainstream,Card,Online,completed,Home,Cookware,199,2,0.1,398,39.800000000000004,358.2,2024-01
453,1740,2024-05-22,Midwest,Budget,Card,In-Store,completed,Sports,Bike Helmet,80,4,0.0,320,0.0,320.0,2024-05
454,2497,2024-09-01,Northeast,Budget,Card,In-Store,completed,Electronics,Smartwatch,999,3,0.0,2997,0.0,2997.0,2024-09
456,1790,2024-10-19,Northeast,Mainstream,Card,In-Store,completed,Groceries,Milk,2,2,0.0,4,0.0,4.0,2024-10
457,2150,2024-07-03,Northeast,Mainstream,Apple Pay,Online,completed,Toys,Lego Set,30,1,0.0,30,0.0,30.0,2024-07
458,2416,2024-02-11,Northeast,Mainstream,Cash,Online,completed,Home,Chair,89,3,0.0,267,0.0,267.0,2024-02
459,2012,2024-04-01,West,Mainstream,Card,In-Store,completed,Electronics,Smartwatch,999,1,0.0,999,0.0,999.0,2024-04
460,2081,2024-11-12,Midwest,Budget,Card,Online,completed,Groceries,Eggs,5,4,0.05,20,1.0,19.0,2024-11
